province_territory,climate_zone,metro,sector,vintage,building_type,building_envelope_bin,year,equipment_config_id,equipment_stock_share_pct
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_017,0.00015
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_018,0.00297
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_019,0.00000
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_020,0.00000
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_021,0.00000
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_022,0.00000
NL,all,all,res,ex,sfd,all,2021,config_hvac_res_023,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_001,0.21000
NL,all,all,res,ex,row,all,2021,config_hvac_res_002,0.00200
NL,all,all,res,ex,row,all,2021,config_hvac_res_003,0.01400
NL,all,all,res,ex,row,all,2021,config_hvac_res_004,0.69400
NL,all,all,res,ex,row,all,2021,config_hvac_res_005,0.00300
NL,all,all,res,ex,row,all,2021,config_hvac_res_006,0.07700
NL,all,all,res,ex,row,all,2021,config_hvac_res_007,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_008,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_009,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_010,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_011,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_012,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_013,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_014,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_015,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_016,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_017,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_018,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_019,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_020,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_021,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_022,0.00000
NL,all,all,res,ex,row,all,2021,config_hvac_res_023,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_001,0.14752
NL,all,all,res,ex,apt,all,2021,config_hvac_res_002,0.00249
NL,all,all,res,ex,apt,all,2021,config_hvac_res_003,0.01243
NL,all,all,res,ex,apt,all,2021,config_hvac_res_004,0.58926
NL,all,all,res,ex,apt,all,2021,config_hvac_res_005,0.00332
NL,all,all,res,ex,apt,all,2021,config_hvac_res_006,0.06382
NL,all,all,res,ex,apt,all,2021,config_hvac_res_007,0.03048
NL,all,all,res,ex,apt,all,2021,config_hvac_res_008,0.00051
NL,all,all,res,ex,apt,all,2021,config_hvac_res_009,0.00257
NL,all,all,res,ex,apt,all,2021,config_hvac_res_010,0.12174
NL,all,all,res,ex,apt,all,2021,config_hvac_res_011,0.00068
NL,all,all,res,ex,apt,all,2021,config_hvac_res_012,0.01318
NL,all,all,res,ex,apt,all,2021,config_hvac_res_013,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_014,0.00245
NL,all,all,res,ex,apt,all,2021,config_hvac_res_015,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_016,0.00705
NL,all,all,res,ex,apt,all,2021,config_hvac_res_017,0.00012
NL,all,all,res,ex,apt,all,2021,config_hvac_res_018,0.00238
NL,all,all,res,ex,apt,all,2021,config_hvac_res_019,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_020,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_021,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_022,0.00000
NL,all,all,res,ex,apt,all,2021,config_hvac_res_023,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_001,0.15972
NL,all,all,res,ex,mob,all,2021,config_hvac_res_002,0.01409
NL,all,all,res,ex,mob,all,2021,config_hvac_res_003,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_004,0.58721
NL,all,all,res,ex,mob,all,2021,config_hvac_res_005,0.00282
NL,all,all,res,ex,mob,all,2021,config_hvac_res_006,0.17006
NL,all,all,res,ex,mob,all,2021,config_hvac_res_007,0.01028
NL,all,all,res,ex,mob,all,2021,config_hvac_res_008,0.00091
NL,all,all,res,ex,mob,all,2021,config_hvac_res_009,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_010,0.03779
NL,all,all,res,ex,mob,all,2021,config_hvac_res_011,0.00018
NL,all,all,res,ex,mob,all,2021,config_hvac_res_012,0.01094
NL,all,all,res,ex,mob,all,2021,config_hvac_res_013,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_014,0.00122
NL,all,all,res,ex,mob,all,2021,config_hvac_res_015,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_016,0.00352
NL,all,all,res,ex,mob,all,2021,config_hvac_res_017,0.00006
NL,all,all,res,ex,mob,all,2021,config_hvac_res_018,0.00119
NL,all,all,res,ex,mob,all,2021,config_hvac_res_019,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_020,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_021,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_022,0.00000
NL,all,all,res,ex,mob,all,2021,config_hvac_res_023,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_001,0.29074
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_002,0.00131
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_003,0.00783
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_004,0.20366
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_005,0.01371
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_006,0.09504
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_007,0.15466
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_008,0.00069
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_009,0.00417
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_010,0.10834
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_011,0.00729
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_012,0.05056
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_013,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_014,0.02780
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_015,0.00060
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_016,0.01971
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_017,0.00131
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_018,0.01259
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_019,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_020,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_021,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_022,0.00000
NS,all,all,res,ex,sfd,all,2021,config_hvac_res_023,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_001,0.32932
NS,all,all,res,ex,row,all,2021,config_hvac_res_002,0.00150
NS,all,all,res,ex,row,all,2021,config_hvac_res_003,0.01053
NS,all,all,res,ex,row,all,2021,config_hvac_res_004,0.28659
NS,all,all,res,ex,row,all,2021,config_hvac_res_005,0.01805
NS,all,all,res,ex,row,all,2021,config_hvac_res_006,0.05205
NS,all,all,res,ex,row,all,2021,config_hvac_res_007,0.10848
NS,all,all,res,ex,row,all,2021,config_hvac_res_008,0.00050
NS,all,all,res,ex,row,all,2021,config_hvac_res_009,0.00347
NS,all,all,res,ex,row,all,2021,config_hvac_res_010,0.09441
NS,all,all,res,ex,row,all,2021,config_hvac_res_011,0.00595
NS,all,all,res,ex,row,all,2021,config_hvac_res_012,0.01715
NS,all,all,res,ex,row,all,2021,config_hvac_res_013,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_014,0.03228
NS,all,all,res,ex,row,all,2021,config_hvac_res_015,0.00069
NS,all,all,res,ex,row,all,2021,config_hvac_res_016,0.02289
NS,all,all,res,ex,row,all,2021,config_hvac_res_017,0.00152
NS,all,all,res,ex,row,all,2021,config_hvac_res_018,0.01462
NS,all,all,res,ex,row,all,2021,config_hvac_res_019,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_020,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_021,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_022,0.00000
NS,all,all,res,ex,row,all,2021,config_hvac_res_023,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_001,0.31853
NS,all,all,res,ex,apt,all,2021,config_hvac_res_002,0.00141
NS,all,all,res,ex,apt,all,2021,config_hvac_res_003,0.01019
NS,all,all,res,ex,apt,all,2021,config_hvac_res_004,0.29520
NS,all,all,res,ex,apt,all,2021,config_hvac_res_005,0.01757
NS,all,all,res,ex,apt,all,2021,config_hvac_res_006,0.04800
NS,all,all,res,ex,apt,all,2021,config_hvac_res_007,0.13467
NS,all,all,res,ex,apt,all,2021,config_hvac_res_008,0.00059
NS,all,all,res,ex,apt,all,2021,config_hvac_res_009,0.00431
NS,all,all,res,ex,apt,all,2021,config_hvac_res_010,0.12480
NS,all,all,res,ex,apt,all,2021,config_hvac_res_011,0.00743
NS,all,all,res,ex,apt,all,2021,config_hvac_res_012,0.02030
NS,all,all,res,ex,apt,all,2021,config_hvac_res_013,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_014,0.00762
NS,all,all,res,ex,apt,all,2021,config_hvac_res_015,0.00016
NS,all,all,res,ex,apt,all,2021,config_hvac_res_016,0.00540
NS,all,all,res,ex,apt,all,2021,config_hvac_res_017,0.00036
NS,all,all,res,ex,apt,all,2021,config_hvac_res_018,0.00345
NS,all,all,res,ex,apt,all,2021,config_hvac_res_019,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_020,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_021,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_022,0.00000
NS,all,all,res,ex,apt,all,2021,config_hvac_res_023,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_001,0.24745
NS,all,all,res,ex,mob,all,2021,config_hvac_res_002,0.01684
NS,all,all,res,ex,mob,all,2021,config_hvac_res_003,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_004,0.22431
NS,all,all,res,ex,mob,all,2021,config_hvac_res_005,0.01358
NS,all,all,res,ex,mob,all,2021,config_hvac_res_006,0.03987
NS,all,all,res,ex,mob,all,2021,config_hvac_res_007,0.20815
NS,all,all,res,ex,mob,all,2021,config_hvac_res_008,0.01416
NS,all,all,res,ex,mob,all,2021,config_hvac_res_009,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_010,0.18869
NS,all,all,res,ex,mob,all,2021,config_hvac_res_011,0.01142
NS,all,all,res,ex,mob,all,2021,config_hvac_res_012,0.03353
NS,all,all,res,ex,mob,all,2021,config_hvac_res_013,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_014,0.00090
NS,all,all,res,ex,mob,all,2021,config_hvac_res_015,0.00002
NS,all,all,res,ex,mob,all,2021,config_hvac_res_016,0.00064
NS,all,all,res,ex,mob,all,2021,config_hvac_res_017,0.00004
NS,all,all,res,ex,mob,all,2021,config_hvac_res_018,0.00041
NS,all,all,res,ex,mob,all,2021,config_hvac_res_019,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_020,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_021,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_022,0.00000
NS,all,all,res,ex,mob,all,2021,config_hvac_res_023,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_001,0.00258
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_002,0.01775
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_003,0.05819
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_004,0.01415
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_005,0.00371
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_006,0.00404
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_007,0.02042
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_008,0.14025
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_009,0.45981
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_010,0.11185
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_011,0.02929
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_012,0.03196
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_013,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_014,0.00251
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_015,0.07637
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_016,0.01799
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_017,0.00317
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_018,0.00596
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_019,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_020,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_021,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_022,0.00000
ON,all,all,res,ex,sfd,all,2021,config_hvac_res_023,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_001,0.00618
ON,all,all,res,ex,row,all,2021,config_hvac_res_002,0.03361
ON,all,all,res,ex,row,all,2021,config_hvac_res_003,0.14758
ON,all,all,res,ex,row,all,2021,config_hvac_res_004,0.04790
ON,all,all,res,ex,row,all,2021,config_hvac_res_005,0.00927
ON,all,all,res,ex,row,all,2021,config_hvac_res_006,0.00167
ON,all,all,res,ex,row,all,2021,config_hvac_res_007,0.01782
ON,all,all,res,ex,row,all,2021,config_hvac_res_008,0.09689
ON,all,all,res,ex,row,all,2021,config_hvac_res_009,0.42542
ON,all,all,res,ex,row,all,2021,config_hvac_res_010,0.13810
ON,all,all,res,ex,row,all,2021,config_hvac_res_011,0.02673
ON,all,all,res,ex,row,all,2021,config_hvac_res_012,0.00483
ON,all,all,res,ex,row,all,2021,config_hvac_res_013,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_014,0.00104
ON,all,all,res,ex,row,all,2021,config_hvac_res_015,0.03170
ON,all,all,res,ex,row,all,2021,config_hvac_res_016,0.00747
ON,all,all,res,ex,row,all,2021,config_hvac_res_017,0.00132
ON,all,all,res,ex,row,all,2021,config_hvac_res_018,0.00247
ON,all,all,res,ex,row,all,2021,config_hvac_res_019,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_020,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_021,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_022,0.00000
ON,all,all,res,ex,row,all,2021,config_hvac_res_023,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_001,0.01346
ON,all,all,res,ex,apt,all,2021,config_hvac_res_002,0.07585
ON,all,all,res,ex,apt,all,2021,config_hvac_res_003,0.36271
ON,all,all,res,ex,apt,all,2021,config_hvac_res_004,0.12417
ON,all,all,res,ex,apt,all,2021,config_hvac_res_005,0.02263
ON,all,all,res,ex,apt,all,2021,config_hvac_res_006,0.00367
ON,all,all,res,ex,apt,all,2021,config_hvac_res_007,0.00854
ON,all,all,res,ex,apt,all,2021,config_hvac_res_008,0.04815
ON,all,all,res,ex,apt,all,2021,config_hvac_res_009,0.23029
ON,all,all,res,ex,apt,all,2021,config_hvac_res_010,0.07883
ON,all,all,res,ex,apt,all,2021,config_hvac_res_011,0.01437
ON,all,all,res,ex,apt,all,2021,config_hvac_res_012,0.00233
ON,all,all,res,ex,apt,all,2021,config_hvac_res_013,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_014,0.00036
ON,all,all,res,ex,apt,all,2021,config_hvac_res_015,0.01081
ON,all,all,res,ex,apt,all,2021,config_hvac_res_016,0.00255
ON,all,all,res,ex,apt,all,2021,config_hvac_res_017,0.00045
ON,all,all,res,ex,apt,all,2021,config_hvac_res_018,0.00084
ON,all,all,res,ex,apt,all,2021,config_hvac_res_019,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_020,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_021,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_022,0.00000
ON,all,all,res,ex,apt,all,2021,config_hvac_res_023,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_001,0.01263
ON,all,all,res,ex,mob,all,2021,config_hvac_res_002,0.23316
ON,all,all,res,ex,mob,all,2021,config_hvac_res_003,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_004,0.04916
ON,all,all,res,ex,mob,all,2021,config_hvac_res_005,0.01058
ON,all,all,res,ex,mob,all,2021,config_hvac_res_006,0.02594
ON,all,all,res,ex,mob,all,2021,config_hvac_res_007,0.02437
ON,all,all,res,ex,mob,all,2021,config_hvac_res_008,0.44984
ON,all,all,res,ex,mob,all,2021,config_hvac_res_009,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_010,0.09484
ON,all,all,res,ex,mob,all,2021,config_hvac_res_011,0.02042
ON,all,all,res,ex,mob,all,2021,config_hvac_res_012,0.05006
ON,all,all,res,ex,mob,all,2021,config_hvac_res_013,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_014,0.00069
ON,all,all,res,ex,mob,all,2021,config_hvac_res_015,0.02089
ON,all,all,res,ex,mob,all,2021,config_hvac_res_016,0.00492
ON,all,all,res,ex,mob,all,2021,config_hvac_res_017,0.00087
ON,all,all,res,ex,mob,all,2021,config_hvac_res_018,0.00163
ON,all,all,res,ex,mob,all,2021,config_hvac_res_019,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_020,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_021,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_022,0.00000
ON,all,all,res,ex,mob,all,2021,config_hvac_res_023,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_001,0.26456
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_002,0.00093
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_003,0.00560
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_004,0.06064
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_005,0.01914
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_006,0.10184
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_007,0.30230
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_008,0.00107
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_009,0.00640
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_010,0.06929
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_011,0.02186
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_012,0.11636
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_013,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_014,0.01622
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_015,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_016,0.00429
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_017,0.00113
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_018,0.00836
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_019,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_020,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_021,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_022,0.00000
PE,all,all,res,ex,sfd,all,2021,config_hvac_res_023,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_001,0.60867
PE,all,all,res,ex,row,all,2021,config_hvac_res_002,0.00181
PE,all,all,res,ex,row,all,2021,config_hvac_res_003,0.01086
PE,all,all,res,ex,row,all,2021,config_hvac_res_004,0.15202
PE,all,all,res,ex,row,all,2021,config_hvac_res_005,0.04072
PE,all,all,res,ex,row,all,2021,config_hvac_res_006,0.09081
PE,all,all,res,ex,row,all,2021,config_hvac_res_007,0.06397
PE,all,all,res,ex,row,all,2021,config_hvac_res_008,0.00019
PE,all,all,res,ex,row,all,2021,config_hvac_res_009,0.00114
PE,all,all,res,ex,row,all,2021,config_hvac_res_010,0.01598
PE,all,all,res,ex,row,all,2021,config_hvac_res_011,0.00428
PE,all,all,res,ex,row,all,2021,config_hvac_res_012,0.00955
PE,all,all,res,ex,row,all,2021,config_hvac_res_013,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_014,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_015,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_016,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_017,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_018,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_019,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_020,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_021,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_022,0.00000
PE,all,all,res,ex,row,all,2021,config_hvac_res_023,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_001,0.67390
PE,all,all,res,ex,apt,all,2021,config_hvac_res_002,0.00200
PE,all,all,res,ex,apt,all,2021,config_hvac_res_003,0.01400
PE,all,all,res,ex,apt,all,2021,config_hvac_res_004,0.16756
PE,all,all,res,ex,apt,all,2021,config_hvac_res_005,0.04500
PE,all,all,res,ex,apt,all,2021,config_hvac_res_006,0.09754
PE,all,all,res,ex,apt,all,2021,config_hvac_res_007,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_008,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_009,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_010,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_011,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_012,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_013,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_014,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_015,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_016,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_017,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_018,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_019,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_020,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_021,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_022,0.00000
PE,all,all,res,ex,apt,all,2021,config_hvac_res_023,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_001,0.50403
PE,all,all,res,ex,mob,all,2021,config_hvac_res_002,0.01226
PE,all,all,res,ex,mob,all,2021,config_hvac_res_003,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_004,0.11916
PE,all,all,res,ex,mob,all,2021,config_hvac_res_005,0.03591
PE,all,all,res,ex,mob,all,2021,config_hvac_res_006,0.10807
PE,all,all,res,ex,mob,all,2021,config_hvac_res_007,0.07151
PE,all,all,res,ex,mob,all,2021,config_hvac_res_008,0.00174
PE,all,all,res,ex,mob,all,2021,config_hvac_res_009,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_010,0.01691
PE,all,all,res,ex,mob,all,2021,config_hvac_res_011,0.00509
PE,all,all,res,ex,mob,all,2021,config_hvac_res_012,0.01533
PE,all,all,res,ex,mob,all,2021,config_hvac_res_013,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_014,0.05946
PE,all,all,res,ex,mob,all,2021,config_hvac_res_015,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_016,0.01573
PE,all,all,res,ex,mob,all,2021,config_hvac_res_017,0.00416
PE,all,all,res,ex,mob,all,2021,config_hvac_res_018,0.03066
PE,all,all,res,ex,mob,all,2021,config_hvac_res_019,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_020,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_021,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_022,0.00000
PE,all,all,res,ex,mob,all,2021,config_hvac_res_023,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_001,0.02673
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_002,0.00394
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_003,0.02770
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_004,0.20077
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_005,0.00143
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_006,0.05178
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_007,0.04797
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_008,0.00706
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_009,0.04972
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_010,0.36038
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_011,0.00257
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_012,0.09294
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_013,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_014,0.00724
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_015,0.01366
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_016,0.08229
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_017,0.00085
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_018,0.02297
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_019,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_020,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_021,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_022,0.00000
QC,all,all,res,ex,sfd,all,2021,config_hvac_res_023,0.00000
QC,all,all,res,ex,row,all,2021,config_hvac_res_001,0.00756
QC,all,all,res,ex,row,all,2021,config_hvac_res_002,0.00076
